Name,ID,Industry
Fine Organic Industries Ltd,FINEORG,Specialty Chemicals
Varroc Engineering Ltd,VARROC,Auto Components & Equipments
Rajnish Wellness Ltd,RAJNISH,Pharmaceuticals
Sophia Traexpo Ltd,STRAEXPO,Paper & Paper Products
Raw Edge Industrial Solutions Ltd,RAWEDGE,Industrial Minerals
TCNS Clothing Co. Ltd,TCNSBRANDS,Garments & Apparels
Supershakti Metaliks Ltd,SUPERSHAKT,Iron & Steel Products
Ganesh Films India Ltd,GFIL,Speciality Retail
HDFC Asset Management Company Ltd,HDFCAMC,Asset Management Company
Vivanta Industries Ltd,VIVANTA,Civil Construction
Tinna Trade Ltd,TINNATFL,Trading & Distributors
CreditAccess Grameen Ltd,CREDITACC,Non Banking Financial Company (NBFC)
Amin Tannery Ltd,AMINTAN,Leather And Leather Products
Deep Polymers Ltd,DEEP,Specialty Chemicals
Sungold Media and Entertainment Ltd,SMEL,Advertising & Media Agencies
ICICI Prudential Nifty Next 50 ETF,ICICINXT50,
Add-Shop ERetail Ltd,ASRL,E-Retail/ E-Commerce
Space Incubatrics Technologies Ltd,SPACEINCUBA,Computers - Software & Consulting
Synergy Green Industries Ltd,SGIL,Castings & Forgings
Ranjeet Mechatronics Ltd,RANJEET,Civil Construction
IRCON International Ltd,IRCON,Engineering- Designing & Construction
Sky Gold Ltd,SKYGOLD,Gems- Jewellery And Watches
SBI - ETF - SENSEX NEXT 50,SETFSN50,
Mac Hotels Ltd,MACH,Hotels & Resorts
Manorama Industries Ltd,MANORAMA,Other Food Products
Innovative Ideals and Services (India) Ltd,INNOVATIVE,Diversified Commercial Services
AAVAS Financiers Ltd,AAVAS,Housing Finance Company
Genera Agri Corp Ltd,GENERAAGRI,Other Agricultural Products
Devoted Construction Ltd,DCL,Residential- Commercial Projects
Garden Reach Shipbuilders & Engineers Ltd,GRSE,Aerospace & Defense
A-1 Acid Ltd,AAL,Trading - Chemicals
Dolfin Rubbers Ltd,DOLFIN,Tyres & Rubber Products
Shubham Polyspin Ltd,SHUBHAM,Other Textile Products
AKI India Ltd,AKI,Gems- Jewellery And Watches
Sun Retail Ltd,SUNRETAIL,Trading & Distributors
S. M. Gold Ltd,SMGOLD,Gems- Jewellery And Watches
Vivid Mercantile Ltd,VIVIDM,Residential- Commercial Projects
BCPL Railway Infrastructure Ltd,BCPL,Engineering- Designing & Construction
Adani Total Gas Ltd,ATGL,LPG/CNG/PNG/LNG Supplier
Netripples Software Ltd,NETRIPPLES,Computers - Software & Consulting
The Phosphate Company Ltd,PHOSPHATE,Fertilizers
MIRAE ASSET NIFTY 50 ETF (MAN50ETF),MAN50ETF,
Techno Electric & Engineering Company Ltd,TECHNOE,Engineering- Designing & Construction
Roni Households Ltd,RONI,Trading & Distributors
Shree Krishna Infrastructure Ltd,SKIFL,Residential- Commercial Projects
Diksha Greens Ltd,DGL,Trading & Distributors
Aryan Share and Stock Brokers Ltd,ARYAN,Other Financial Services
Nivaka Fashions Ltd,NIVAKA,Trading - Textile Products
Dalmia Bharat Ltd,DALBHARAT,Cement & Cement Products
Aditya Birla Sun Life Nifty Next 50 ETF,ABSLNN50ET,
Nila Spaces Ltd,NILASPACES,Residential- Commercial Projects
Shankar Lal Rampal Dye-Chem Ltd,SRD,Trading - Chemicals
Trejhara Solutions Ltd,TREJHARA,Computers - Software & Consulting
Axis Capital Builder Fund - Series 4 (1582 days) -,AXISCCDID,
Axis Capital Builder Fund - Series 4 (1582 days) -Direct Plan - Growth Option,AXISCCDGG,
Axis Capital Builder Fund - Series 4 (1582 days) -Regular Plan - Dividend Payout Option,AXISCCDPD,
Axis Capital Builder Fund - Series 4 (1582 days) - Regular Plan - Growth Option,AXISCCGPG,
Deccan Health Care Ltd,DECCAN,Healthcare Service Provider
Axita Cotton Ltd,AXITA,Other Textile Products
KPI Green Energy Ltd,KPIGREEN,Electric Utilities
Hi-Klass Trading and Investment Ltd,HIKLASS,Other Financial Services
RPSG Ventures Ltd,RPSGVENT,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO)
Spencers Retail Ltd,SPENCER,Diversified Retail
Gloster Ltd,GLOSTERLTD,Jute & Jute Products
Xelpmoc Design and Tech Ltd,XELPMOC,Software Products
SPA Capital Services Ltd,SPACAPS,Other Financial Services
Aar Shyam India Investment Company Ltd,AARSHYAM,Non Banking Financial Company (NBFC)
Ritco Logistics Ltd,RITCO,Logistics Solution Provider
Chalet Hotels Ltd,CHALET,Hotels & Resorts
Anmol India Ltd,ANMOL,Coal
Jonjua Overseas Ltd,JONJUA,Consulting Services
Kranti Industries Ltd,KRANTI,Auto Components & Equipments
The Anup Engineering Ltd,ANUP,Industrial Equipments
Arvind Fashions Ltd,ARVINDFASN,Speciality Retail
UTI S&P BSE Sensex Next 50 ETF,UTISXN50,
Ambassador Intra Holdings Ltd,AIHL,Trading & Distributors
Ashapuri Gold Ornament Ltd,AGOL,Gems- Jewellery And Watches
Aartech Solonics Ltd,AARTECH,Heavy Electrical Equipment
Humming Bird Education Ltd,HBEL,Education
MSTC Ltd,MSTC,Trading & Distributors
Roopshri Resorts Ltd,ROOPSHRI,Hotels & Resorts
Chandni Machines Ltd,CHANDNIMACH,Trading & Distributors
Northern Spirits Ltd,NSL,Trading & Distributors
Rail Vikas Nigam Ltd,RVNL,Engineering- Designing & Construction
Metropolis Healthcare Ltd,METROPOLIS,Healthcare Service Provider
KPIT Technologies Ltd,KPITTECH,Computers - Software & Consulting
Polycab India Ltd,POLYCAB,Cables - Electricals
V R Films & Studios Ltd,VRFILMS,Film Production- Distribution & Exhibition
Vikas Lifecare Ltd,VIKASLIFE,Trading & Distributors
Neogen Chemicals Ltd,NEOGEN,Specialty Chemicals
G. K. P. Printing & Packaging Ltd,GKP,Packaging
White Organic Retail Ltd,WORL,Trading & Distributors
Evans Electric Ltd,EVANS,Diversified Commercial Services
BMW Industries Ltd,BMW,Iron & Steel Products
Artemis Electricals and Projects Ltd,AEPL,Other Electrical Equipment
Mahesh Developers Ltd,MAHESH,Residential- Commercial Projects
Cian Healthcare Ltd,CHCL,Pharmaceuticals
Dhanashree Electronics Ltd,DEL,Other Electrical Equipment
Harish Textile Engineers Ltd,HARISH,Industrial Machinery
Prakash Pipes Ltd,PPL,Plastic Products - Industrial
Digicontent Ltd,DGCONTENT,Advertising & Media Agencies
Parshva Enterprises Ltd,PARSHVA,Trading & Distributors
Anand Rayons Ltd,ARL,Trading - Textile Products
Earum Pharmaceuticals Ltd,EARUM,Pharmaceuticals
SBC Exports Ltd,SBC,Diversified Commercial Services
IndiaMART InterMESH Ltd,INDIAMART,Internet & Catalogue Retail
City Pulse Multiplex Ltd,CPML,Speciality Retail
SK International Export Ltd,SKIEL,Gems- Jewellery And Watches
DCM Nouvelle Ltd,DCMNVL,Other Textile Products
ICICI Prudential Bank ETF,ICICIBANKN,
NIPPON INDIA ETF SENSEX NEXT 50,SNXT50BEES,
Affle (India) Ltd,AFFLE,IT Enabled Services
Seacoast Shipping Services Ltd,SEACOAST,Logistics Solution Provider
ICICI Prudential Private Banks ETF,ICICIBANKP,
Spandana Sphoorty Financial Ltd,SPANDANA,Non Banking Financial Company (NBFC)
Sterling and Wilson Renewable Energy Ltd,SWSOLAR,Engineering- Designing & Construction
Alphalogic Techsys Ltd,ALPHALOGIC,Computers - Software & Consulting
Novateor Research Laboratories Ltd,NOVATEOR,Personal Care
IIFL Wealth Management Ltd,IIFLWAM,Other Financial Services
IIFL Securities Ltd,IIFLSEC,Stockbroking & Allied
APM Finvest Ltd,APMFINVEST,Non Banking Financial Company (NBFC)
Misquita Engineering Ltd,MISQUITA,Industrial Machinery
Galactico Corporate Services Ltd,GALACTICO,Diversified
Ellora Trading Ltd,ELLORATRAD,Trading & Distributors
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLANDIVIDEND PAYOUT,NIESSPJ,
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN REINVESTMENT,NIESSPI,
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT BONUS PLAN BONUS,NIESSPB,
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,NIESSPO,
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN DIVIDEND PAYOUT,NIESSPC,
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN REINVESTMENT,NIESSPP,
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - BONUS PLANBONUS,NIESSPA,
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN REINVESTMENT,NIESSPG,
Gujarat Fluorochemicals Ltd,FLUOROCHEM,Specialty Chemicals
NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1- DIRECT DIVIDEND PLAN REINVESTMENT,NIEHSPA,
NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT,NIEHSPB,
NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN REINVESTMENT,NIEHSPC,
NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN REINVESTMENT,NIEHSPF,
NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT,NIEHSPI,
NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN REINVESTMENT,NIEHSPK,
NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN DIVIDEND PAYOUT,NIEHSPM,
NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN REINVESTMENT,NIEHSPN,
Indian Railway Catering and Tourism Corporation Ltd,IRCTC,Tour- Travel Related Services
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT DIVIDEND PLAN REINVESTMENT,NIESSPD,
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT GROWTH PLAN GROWTH,NIESSPE,
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT,NIESSPF,
NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - GROWTH PLAN GROWTH,NIEHSPD,
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIRECT QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT,NIESSPH,
NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - QUARTERLY DIVIDEND PLAN DIVIDEND PAYOUT,NIEHSPE,
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN REINVESTMENT,NIESSPK,
NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIRECT GROWTH PLAN GROWTH,NIEHSPG,
NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN DIVIDEND PAYOUT,NIEHSPH,
NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - DIVIDEND PLAN REINVESTMENT,NIEHSPJ,
NIPPON INDIA EQUITY HYBRID FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN DIVIDEND PAYOUT,NIEHSPL,
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - GROWTH PLAN GROWTH,NIESSPL,
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,NIESSPM,
NIPPON INDIA EQUITY SAVINGS FUND - SEGREGATED PORTFOLIO 1 - MONTHLY DIVIDEND PLAN REINVESTMENT,NIESSPN,
Goblin India Ltd,GOBLIN,Gems- Jewellery And Watches
Gensol Engineering Ltd,GENSOL,Consulting Services
Vishwaraj Sugar Industries Ltd,VISHWARAJ,Sugar
Greenpanel Industries Ltd,GREENPANEL,Plywood Boards/ Laminates
Shahlon Silk Industries Ltd,SHAHLON,Other Textile Products
ADITYA BIRLA SUN LIFE BANKING ETF,ABSLBANETF,
Mount Housing and Infrastructure Ltd,MOUNT,Residential- Commercial Projects
Anuroop Packaging Ltd,ANUROOP,Packaging
CSB Bank Ltd,CSBBANK,Private Sector Bank
Ujjivan Small Finance Bank Ltd,UJJIVANSFB,Other Bank
Somany Home Innovation Ltd,SHIL,Household Appliances
Easun Capital Markets Ltd,EASUN,Non Banking Financial Company (NBFC)
Prince Pipes and Fittings Ltd,PRINCEPIPE,Plastic Products - Industrial
Assam Entrade Ltd,ASSAMENT,Non Banking Financial Company (NBFC)
Gian Life Care Ltd,GIANLIFE,Healthcare Service Provider
Artemis Medicare Services Ltd,ARTEMISMED,Hospital
Sumitomo Chemical India Ltd,SUMICHEM,Pesticides & Agrochemicals
ICICI Prudential Midcap 150 ETF,ICICIM150,
Mirae Asset Nifty Next 50 ETF (MANXT50ETF),MANXT50ETF,
Janus Corporation Ltd,JANUSCORP,Diversified
Vardhan Capital & Finance Ltd,VARDHANCFL,Non Banking Financial Company (NBFC)
Birla Tyres Ltd,BIRLATYRES,Tyres & Rubber Products
Universus Photo Imagings Ltd,UNIVPHOTO,Photographic Products
Chandra Bhagat Pharma Ltd,CBPL,Pharmaceuticals
ICL Organic Dairy Products Ltd,ICLORGANIC,Packaged Foods
Octavius Plantations Ltd,OCTAVIUSPL,Tea & Coffee
Suven Pharmaceuticals Ltd,SUVENPHAR,Pharmaceuticals
SM Auto Stamping Ltd,SMAUTO,Industrial Equipments
SBI Cards and Payment Services Ltd,SBICARD,Non Banking Financial Company (NBFC)
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),08MPD,
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),08ADR,
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),08MPR,
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price: 0.01),08AMD,
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price: 0.01),08AMR,
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - BONUS PLAN(Issue Price: 0.01),08BPB,
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - GROWTH PLAN(Issue Price: 0.01),08GPG,
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT BONUS PLAN(Issue Price: 0.01),08ABB,
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),08QPD,
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT GROWTH PLAN(Issue Price: 0.01),08AGG,
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),08QPR,
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),08AQD,
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),08DPD,
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),08AQR,
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),08DPR,
NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),08ADD,
RO Jewels Ltd,ROJL,Gems- Jewellery And Watches
Cospower Engineering Ltd,COSPOWER,Industrial Machinery
NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND REINVESTMENT,11DPR,
NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2GROWTH PLAN GROWTH OPTIONGROWTH,11GPG,
NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,11MPD,
NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANREINVESTMENT,11MPR,
NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,11QPD,
NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2QUARTERLY DIVIDEND PLANREINVESTMENT,11QPR,
NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND PAYOUT,11ADD,
NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT PLAN DIVIDEND PLANDIVIDEND REINVESTMENT,11ADR,
NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT GROWTH PLAN GROWTH OPTIONGROWTH,11AGG,
NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,11AMD,
NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT MONTHLY DIVIDEND PLANREINVESTMENT,11AMR,
NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANDIVIDEND PAYOUT,11AQD,
NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIRECT QUARTERLY DIVIDEND PLANREINVESTMENT,11AQR,
NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND PAYOUT,11DPD,
Hitachi Energy India Ltd,POWERINDIA,Heavy Electrical Equipment
DJ Mediaprint & Logistics Ltd,DJML,Logistics Solution Provider
Natural Biocon (India) Ltd,NATURAL,Pesticides & Agrochemicals
Bhartia Bachat Ltd,BHARTIA,Non Banking Financial Company (NBFC)
Billwin Industries Ltd,BILLWIN,Diversified
Aarti Surfactants Ltd,AARTISURF,Specialty Chemicals
Bonlon Industries Ltd,BONLON,Diversified Metals
Borosil Ltd,BOROLTD,Glass - Consumer
Rossari Biotech Ltd,ROSSARI,Specialty Chemicals
NDR Auto Components Ltd,NDRAUTO,Auto Components & Equipments
Suratwwala Business Group Ltd,SBGLP,Residential- Commercial Projects
ICICI Prudential Alpha Low Vol 30 ETF,ICICIALPLV,
Max Healthcare Institute Ltd,MAXHEALTH,Hospital
ICICI Prudential IT ETF,ICICITECH,
Max India Ltd,MAXINDIA,Holding Company
HDFC Banking ETF,HBANKETF,
UTI Bank Exchange Traded Fund (UTI Bank ETF),UTIBANKETF,
Happiest Minds Technologies Ltd,HAPPSTMNDS,Computers - Software & Consulting
Route Mobile Ltd,ROUTE,Other Telecom Services
Samrat Forgings Ltd,SAMRATFORG,Castings & Forgings
Advait Infratech Ltd,ADVAIT,Cables - Electricals
Archidply Decor Ltd,ADL,Plywood Boards/ Laminates
Computer Age Management Services Ltd,CAMS,Depositories- Clearing Houses and Other Intermediaries
Chemcon Speciality Chemicals Ltd,CHEMCON,Specialty Chemicals
SecMark Consultancy Ltd,SECMARK,Computers - Software & Consulting
Angel One Ltd,ANGELONE,Stockbroking & Allied
Atam Valves Ltd,ATAM,Industrial Machinery
Mazagon Dock Shipbuilders Ltd,MAZDOCK,Ship Building & Allied Services
UTI Asset Management Company Ltd,UTIAMC,Asset Management Company
G M Polyplast Ltd,GMPL,Plastic Products - Industrial
Likhitha Infrastructure Ltd,LIKHITHA,Civil Construction
Veer Global Infraconstruction Ltd,VGIL,Residential- Commercial Projects
Hemisphere Properties India Ltd,HEMIPROP,Residential- Commercial Projects
Equitas Small Finance Bank Ltd,EQUITASBNK,Other Bank
Shine Fashions (India) Ltd,SHINEFASH,Other Textile Products
Gland Pharma Ltd,GLAND,Pharmaceuticals
Mirae Asset ESG Sector Leaders ETF,MAESGETF,
Restaurant Brands Asia Ltd,RBA,Restaurants
Tarc Ltd,TARC,Residential- Commercial Projects
Ravinder Heights Ltd,RVHL,Residential- Commercial Projects
Fairchem Organics Ltd,FAIRCHEMOR,Specialty Chemicals
Mrs. Bectors Food Specialities Ltd,BECTORFOOD,Packaged Foods
Antony Waste Handling Cell Ltd,AWHCL,Waste Management
NIPPON INDIA ETF INFRA BeES,INFRABEES,
Rita Finance and Leasing Ltd,RFLL,Non Banking Financial Company (NBFC)
Indian Railway Finance Corporation Ltd,IRFC,Financial Institution
Indigo Paints Ltd,INDIGOPNTS,Paints
Home First Finance Company India Ltd,HOMEFIRST,Housing Finance Company
Stove Kraft Ltd,STOVEKRAFT,Household Appliances
MRP Agro Ltd,MRP,Distributors
SMC Global Securities Ltd,SMCGLOBAL*,Stockbroking & Allied
Nureca Ltd,NURECA,Medical Equipment & Supplies
RailTel Corporation of India Ltd,RAILTEL,Other Telecom Services
Heranba Industries Ltd,HERANBA,Pesticides & Agrochemicals
Davangere Sugar Company Ltd,DAVANGERE,Sugar
MTAR Technologies Ltd,MTARTECH,Aerospace & Defense
Jubilant Ingrevia Ltd,JUBLINGREA,Specialty Chemicals
Easy Trip Planners Ltd,EASEMYTRIP,Tour- Travel Related Services
Knowledge Marine & Engineering Works Ltd,KMEW,Shipping
Suumaya Corporation Ltd,SUUMAYA,Other Textile Products
Anupam Rasayan India Ltd,ANURAS,Specialty Chemicals
Craftsman Automation Ltd,CRAFTSMAN,Auto Components & Equipments
Laxmi Organic Industries Ltd,LXCHEM,Specialty Chemicals
Kalyan Jewellers India Ltd,KALYANKJIL,Gems- Jewellery And Watches
Suryoday Small Finance Bank Ltd,SURYODAY,Other Bank
Nazara Technologies Ltd,NAZARA,Digital Entertainment
Suvidhaa Infoserve Ltd,SUVIDHAA,Financial Technology (Fintech)
Barbeque-Nation Hospitality Ltd,BARBEQUE,Restaurants
EKI Energy Services Ltd,EKI,Consulting Services
Rajeshwari Cans Ltd,RCAN,Packaging
Jetmall Spices and Masala Ltd,JETMALL,Other Food Products
Macrotech Developers Ltd,LODHA,Residential- Commercial Projects
Deep Industries Ltd,DEEPIND,Offshore Support Solution Drilling
Mirae Asset NYSE FANG+ ETF,MAFANG,
ICICI Prudential Healthcare ETF,ICICIPHARM,
Inox Wind Energy Ltd,IWEL,Heavy Electrical Equipment
Vineet Laboratories Ltd,VINEETLAB,Pharmaceuticals
Shyam Metalics and Energy Ltd,SHYAMMETL,Iron & Steel
Sona BLW Precision Forgings Ltd,SONACOMS,Auto Components & Equipments
Navoday Enterprises Ltd,NAVODAYENT,Consulting Services
Dodla Dairy Ltd,DODLA,Dairy Products
Krishna Institute of Medical Sciences Ltd,KIMS,Hospital
Adeshwar Meditex Ltd,ADESHWAR,Healthcare Research- Analytics & Technology
Times Green Energy (India) Ltd,TIMESGREEN,Other Agricultural Products
India Pesticides Ltd,IPL,Pesticides & Agrochemicals
Focus Business Solution Ltd,FOCUS,Computers - Software & Consulting
G R Infraprojects Ltd,GRINFRA,Civil Construction
Clean Science and Technology Ltd,CLEAN,Commodity Chemicals
AA Plus Tradelink Ltd,AAPLUSTRAD,Trading & Distributors
Zomato Ltd,ZOMATO,E-Retail/ E-Commerce
